TransactionID,TransactionDateKey,InvestorID,SchemeID,Amount,TxnType,InvestmentMode,IsFirstInvestmentFlag
T000020506,20241112,INV000352,SCH0002,1774.0,Purchase,SIP,0
T000020507,20240531,INV000362,SCH0007,-18757.0,Redemption,LumpSum,0
T000020508,20240514,INV000227,SCH0002,48911.0,Purchase,LumpSum,0
T000020509,20240914,INV000088,SCH0002,1966.0,Purchase,SIP,0
T000020510,20240507,INV000187,SCH0001,-16315.0,Redemption,LumpSum,0
T000020511,20240219,INV000005,SCH0001,-27034.0,Redemption,LumpSum,0
T000020512,20240521,INV000689,SCH0009,54319.0,Purchase,LumpSum,0
T000020513,20240702,INV000550,SCH0011,486.0,Purchase,SIP,0
T000020514,20240408,INV000616,SCH0009,11848.0,Purchase,LumpSum,0
T000020515,20241130,INV000426,SCH0004,-12467.0,Redemption,LumpSum,0
T000020516,20240924,INV000092,SCH0009,1071.0,Purchase,SIP,0
T000020517,20241015,INV000275,SCH0010,46976.0,Purchase,LumpSum,0
T000020518,20241215,INV000594,SCH0005,17193.0,Purchase,LumpSum,0
T000020519,20241223,INV000107,SCH0011,2138.0,Purchase,SIP,0
T000020520,20240110,INV000635,SCH0007,-8752.0,Redemption,LumpSum,0
T000020521,20241111,INV000572,SCH0002,41336.0,Purchase,LumpSum,0
T000020522,20241230,INV000567,SCH0001,-38484.0,Redemption,LumpSum,0
T000020523,20240411,INV000358,SCH0010,2257.0,Purchase,SIP,0
T000020524,20241006,INV000684,SCH0005,51817.0,Purchase,LumpSum,0
T000020525,20241225,INV000176,SCH0001,1320.0,Purchase,SIP,0
T000020526,20241231,INV000098,SCH0011,20584.0,Purchase,LumpSum,0
T000020527,20240109,INV000066,SCH0004,-29613.0,Redemption,LumpSum,0
T000020528,20240516,INV000198,SCH0001,8656.0,Purchase,LumpSum,0
T000020529,20241223,INV000429,SCH0009,53681.0,Purchase,LumpSum,0
T000020530,20240604,INV000188,SCH0007,41435.0,Purchase,LumpSum,0
T000020531,20240707,INV000522,SCH0003,1350.0,Purchase,SIP,0
T000020532,20240606,INV000156,SCH0011,1773.0,Purchase,SIP,0
T000020533,20240420,INV000542,SCH0001,1073.0,Purchase,SIP,0
T000020534,20241019,INV000055,SCH0008,1209.0,Purchase,SIP,0
T000020535,20241004,INV000199,SCH0012,-38392.0,Redemption,LumpSum,0
T000020536,20241212,INV000466,SCH0005,9468.0,Purchase,LumpSum,0
T000020537,20241101,INV000308,SCH0011,2009.0,Purchase,SIP,0
T000020538,20241206,INV000147,SCH0001,744.0,Purchase,SIP,0
T000020539,20240119,INV000493,SCH0009,4091.0,Purchase,LumpSum,0
T000020540,20240411,INV000490,SCH0001,-5168.0,Redemption,LumpSum,0
T000020541,20241004,INV000110,SCH0008,1897.0,Purchase,SIP,0
T000020542,20240130,INV000528,SCH0007,1465.0,Purchase,SIP,0
T000020543,20240315,INV000303,SCH0009,1212.0,Purchase,SIP,0
T000020544,20240401,INV000339,SCH0008,2272.0,Purchase,LumpSum,0
T000020545,20240101,INV000276,SCH0011,38829.0,Purchase,LumpSum,0
T000020546,20241030,INV000035,SCH0003,420.0,Purchase,SIP,0
T000020547,20240830,INV000432,SCH0001,29582.0,Purchase,LumpSum,0
T000020548,20241118,INV000311,SCH0010,1988.0,Purchase,SIP,0
T000020549,20240226,INV000255,SCH0004,30361.0,Purchase,LumpSum,0
T000020550,20241206,INV000656,SCH0003,1193.0,Purchase,SIP,0
T000020551,20240206,INV000127,SCH0009,43926.0,Purchase,LumpSum,0
T000020552,20240520,INV000309,SCH0002,37412.0,Purchase,LumpSum,0
T000020553,20240131,INV000064,SCH0011,2196.0,Purchase,SIP,0
T000020554,20240427,INV000698,SCH0004,-29538.0,Redemption,LumpSum,0
T000020555,20241031,INV000037,SCH0002,2415.0,Purchase,SIP,0
T000020556,20240319,INV000093,SCH0008,35387.0,Purchase,LumpSum,0
T000020557,20240805,INV000249,SCH0011,1331.0,Purchase,SIP,0
T000020558,20240926,INV000536,SCH0002,779.0,Purchase,SIP,0
T000020559,20240822,INV000509,SCH0010,13512.0,Purchase,LumpSum,0
T000020560,20241117,INV000318,SCH0004,583.0,Purchase,SIP,0
T000020561,20240729,INV000337,SCH0007,39365.0,Purchase,LumpSum,0
T000020562,20241101,INV000261,SCH0008,2179.0,Purchase,SIP,0
T000020563,20240107,INV000683,SCH0004,1340.0,Purchase,SIP,0
T000020564,20241224,INV000421,SCH0002,1085.0,Purchase,SIP,0
T000020565,20241031,INV000514,SCH0004,1191.0,Purchase,SIP,0
T000020566,20241024,INV000470,SCH0005,8325.0,Purchase,LumpSum,0
T000020567,20240324,INV000679,SCH0001,1315.0,Purchase,SIP,0
T000020568,20241008,INV000570,SCH0006,1221.0,Purchase,SIP,0
T000020569,20240524,INV000457,SCH0010,-7611.0,Redemption,LumpSum,0
T000020570,20240417,INV000272,SCH0008,48489.0,Purchase,LumpSum,0
T000020571,20240331,INV000507,SCH0001,1719.0,Purchase,SIP,0
T000020572,20240525,INV000118,SCH0003,5289.0,Purchase,LumpSum,0
T000020573,20240118,INV000451,SCH0008,741.0,Purchase,SIP,0
T000020574,20240114,INV000584,SCH0003,55113.0,Purchase,LumpSum,0
T000020575,20240903,INV000440,SCH0008,25771.0,Purchase,LumpSum,0
T000020576,20241227,INV000321,SCH0004,1114.0,Purchase,SIP,0
T000020577,20240220,INV000396,SCH0002,-26001.0,Redemption,LumpSum,0
T000020578,20240501,INV000185,SCH0011,-3989.0,Redemption,LumpSum,0
T000020579,20241103,INV000654,SCH0002,1741.0,Purchase,SIP,0
T000020580,20240312,INV000319,SCH0008,22865.0,Purchase,LumpSum,0
T000020581,20241012,INV000620,SCH0002,1846.0,Purchase,SIP,0
T000020582,20240717,INV000514,SCH0011,573.0,Purchase,SIP,0
T000020583,20240924,INV000577,SCH0008,59083.0,Purchase,LumpSum,0
T000020584,20240929,INV000479,SCH0003,2665.0,Purchase,LumpSum,0
T000020585,20240402,INV000105,SCH0001,678.0,Purchase,SIP,0
T000020586,20241025,INV000344,SCH0005,1095.0,Purchase,SIP,0
T000020587,20240427,INV000233,SCH0009,803.0,Purchase,SIP,0
T000020588,20240810,INV000273,SCH0004,2268.0,Purchase,SIP,0
T000020589,20240302,INV000256,SCH0010,2334.0,Purchase,SIP,0
T000020590,20240119,INV000535,SCH0008,-10372.0,Redemption,LumpSum,0
T000020591,20240309,INV000152,SCH0004,22545.0,Purchase,LumpSum,0
T000020592,20240705,INV000076,SCH0001,-43590.0,Redemption,LumpSum,0
T000020593,20240627,INV000459,SCH0008,1871.0,Purchase,SIP,0
T000020594,20241004,INV000198,SCH0005,822.0,Purchase,SIP,0
T000020595,20240910,INV000158,SCH0001,-16080.0,Redemption,LumpSum,0
T000020596,20240829,INV000022,SCH0001,-35874.0,Redemption,LumpSum,0
T000020597,20240219,INV000097,SCH0003,45881.0,Purchase,LumpSum,0
T000020598,20240915,INV000611,SCH0009,-22515.0,Redemption,LumpSum,0
T000020599,20240724,INV000349,SCH0003,-17770.0,Redemption,LumpSum,0
T000020600,20240601,INV000300,SCH0004,1756.0,Purchase,SIP,0
T000020601,20240824,INV000271,SCH0005,1343.0,Purchase,SIP,0
T000020602,20241218,INV000505,SCH0002,-11990.0,Redemption,LumpSum,0
T000020603,20240713,INV000161,SCH0002,-33724.0,Redemption,LumpSum,0
T000020604,20240209,INV000448,SCH0002,-11061.0,Redemption,LumpSum,0
T000020605,20240709,INV000193,SCH0007,-18257.0,Redemption,LumpSum,0
T000020606,20241023,INV000006,SCH0003,25721.0,Purchase,LumpSum,0
T000020607,20241213,INV000151,SCH0011,-34967.0,Redemption,LumpSum,0
T000020608,20240826,INV000219,SCH0006,493.0,Purchase,SIP,0
T000020609,20241019,INV000016,SCH0011,-44772.0,Redemption,LumpSum,0
T000020610,20240120,INV000023,SCH0009,1611.0,Purchase,SIP,0
T000020611,20240905,INV000213,SCH0005,42268.0,Purchase,LumpSum,0
T000020612,20241021,INV000200,SCH0007,21186.0,Purchase,LumpSum,0
T000020613,20240226,INV000464,SCH0011,2094.0,Purchase,SIP,0
T000020614,20240909,INV000611,SCH0002,1900.0,Purchase,SIP,0
T000020615,20240517,INV000520,SCH0001,42420.0,Purchase,LumpSum,0
T000020616,20240929,INV000407,SCH0010,1768.0,Purchase,SIP,0
T000020617,20240910,INV000425,SCH0002,35795.0,Purchase,LumpSum,0
T000020618,20240705,INV000182,SCH0004,2446.0,Purchase,SIP,0
T000020619,20240625,INV000080,SCH0004,33735.0,Purchase,LumpSum,0
T000020620,20240402,INV000479,SCH0001,-24640.0,Redemption,LumpSum,0
T000020621,20240204,INV000554,SCH0002,2217.0,Purchase,SIP,0
T000020622,20240402,INV000076,SCH0003,-20482.0,Redemption,LumpSum,0
T000020623,20240416,INV000155,SCH0010,2276.0,Purchase,SIP,0
T000020624,20240523,INV000297,SCH0003,-21250.0,Redemption,LumpSum,0
T000020625,20240202,INV000126,SCH0011,1648.0,Purchase,SIP,0
T000020626,20240325,INV000573,SCH0010,-4320.0,Redemption,LumpSum,0
T000020627,20240830,INV000030,SCH0007,39419.0,Purchase,LumpSum,0
T000020628,20240530,INV000054,SCH0003,33258.0,Purchase,LumpSum,0
T000020629,20241204,INV000184,SCH0001,33249.0,Purchase,LumpSum,0
T000020630,20240712,INV000106,SCH0009,-33108.0,Redemption,LumpSum,0
T000020631,20241009,INV000520,SCH0002,1147.0,Purchase,SIP,0
T000020632,20240920,INV000536,SCH0001,17932.0,Purchase,LumpSum,0
T000020633,20240802,INV000317,SCH0006,-44327.0,Redemption,LumpSum,0
T000020634,20241116,INV000605,SCH0007,2421.0,Purchase,LumpSum,0
T000020635,20240914,INV000124,SCH0008,-2036.0,Redemption,LumpSum,0
T000020636,20240906,INV000678,SCH0006,-38892.0,Redemption,LumpSum,0
T000020637,20241113,INV000625,SCH0003,-30190.0,Redemption,LumpSum,0
T000020638,20241111,INV000197,SCH0001,21851.0,Purchase,LumpSum,0
T000020639,20240526,INV000080,SCH0006,8890.0,Purchase,LumpSum,0
T000020640,20240629,INV000459,SCH0001,1840.0,Purchase,SIP,0
T000020641,20240505,INV000517,SCH0010,10740.0,Purchase,LumpSum,0
T000020642,20240705,INV000144,SCH0005,-20165.0,Redemption,LumpSum,0
T000020643,20241113,INV000447,SCH0004,17402.0,Purchase,LumpSum,0
T000020644,20240120,INV000386,SCH0009,45322.0,Purchase,LumpSum,0
T000020645,20240705,INV000135,SCH0011,1763.0,Purchase,SIP,0
T000020646,20241009,INV000090,SCH0002,31259.0,Purchase,LumpSum,0
T000020647,20240202,INV000295,SCH0001,902.0,Purchase,SIP,0
T000020648,20240319,INV000171,SCH0001,45845.0,Purchase,LumpSum,0
T000020649,20241109,INV000266,SCH0001,18113.0,Purchase,LumpSum,0
T000020650,20241005,INV000091,SCH0010,2424.0,Purchase,SIP,0
T000020651,20241001,INV000135,SCH0010,-38313.0,Redemption,LumpSum,0
T000020652,20241113,INV000643,SCH0008,39123.0,Purchase,LumpSum,0
T000020653,20240403,INV000185,SCH0005,1201.0,Purchase,SIP,0
T000020654,20240208,INV000050,SCH0006,52963.0,Purchase,LumpSum,0
T000020655,20241117,INV000677,SCH0011,1991.0,Purchase,SIP,0
T000020656,20240715,INV000136,SCH0001,2493.0,Purchase,SIP,0
T000020657,20240821,INV000057,SCH0007,59084.0,Purchase,LumpSum,0
T000020658,20240726,INV000062,SCH0004,20058.0,Purchase,LumpSum,0
T000020659,20241228,INV000563,SCH0006,2184.0,Purchase,SIP,0
T000020660,20240902,INV000206,SCH0002,1835.0,Purchase,SIP,0
T000020661,20240704,INV000400,SCH0006,2595.0,Purchase,SIP,0
T000020662,20240406,INV000489,SCH0002,24054.0,Purchase,LumpSum,0
T000020663,20241117,INV000547,SCH0011,-37071.0,Redemption,LumpSum,0
T000020664,20240122,INV000390,SCH0001,-42557.0,Redemption,LumpSum,0
T000020665,20240326,INV000044,SCH0009,39254.0,Purchase,LumpSum,0
T000020666,20240809,INV000170,SCH0002,1712.0,Purchase,SIP,0
T000020667,20240607,INV000564,SCH0004,10405.0,Purchase,LumpSum,0
T000020668,20240806,INV000011,SCH0002,1462.0,Purchase,SIP,0
T000020669,20240902,INV000267,SCH0011,2017.0,Purchase,SIP,0
T000020670,20241230,INV000017,SCH0010,1175.0,Purchase,SIP,0
T000020671,20240209,INV000602,SCH0003,38016.0,Purchase,LumpSum,0
T000020672,20240126,INV000637,SCH0006,48546.0,Purchase,LumpSum,0
T000020673,20240127,INV000699,SCH0008,1308.0,Purchase,SIP,0
T000020674,20240525,INV000002,SCH0006,1690.0,Purchase,SIP,0
T000020675,20240311,INV000049,SCH0004,1316.0,Purchase,SIP,0
T000020676,20240624,INV000581,SCH0002,1551.0,Purchase,SIP,0
T000020677,20240927,INV000376,SCH0005,-18691.0,Redemption,LumpSum,0
T000020678,20240831,INV000205,SCH0007,1761.0,Purchase,SIP,0
T000020679,20241117,INV000698,SCH0011,-32824.0,Redemption,LumpSum,0
T000020680,20240528,INV000639,SCH0008,-7668.0,Redemption,LumpSum,0
T000020681,20240617,INV000665,SCH0009,2546.0,Purchase,SIP,0
T000020682,20240506,INV000197,SCH0009,56897.0,Purchase,LumpSum,0
T000020683,20240327,INV000359,SCH0010,35800.0,Purchase,LumpSum,0
T000020684,20241205,INV000127,SCH0006,43004.0,Purchase,LumpSum,0
T000020685,20241020,INV000145,SCH0010,-44511.0,Redemption,LumpSum,0
T000020686,20240117,INV000439,SCH0001,-23508.0,Redemption,LumpSum,0
T000020687,20240219,INV000157,SCH0003,41104.0,Purchase,LumpSum,0
T000020688,20240108,INV000033,SCH0008,13339.0,Purchase,LumpSum,0
T000020689,20240901,INV000382,SCH0002,-1499.0,Redemption,LumpSum,0
T000020690,20241207,INV000142,SCH0006,-27759.0,Redemption,LumpSum,0
T000020691,20240127,INV000534,SCH0005,2426.0,Purchase,SIP,0
T000020692,20240525,INV000027,SCH0006,41032.0,Purchase,LumpSum,0
T000020693,20241117,INV000239,SCH0004,33640.0,Purchase,LumpSum,0
T000020694,20241224,INV000021,SCH0004,-9738.0,Redemption,LumpSum,0
T000020695,20240919,INV000478,SCH0003,-19513.0,Redemption,LumpSum,0
T000020696,20240123,INV000066,SCH0005,-42687.0,Redemption,LumpSum,0
T000020697,20240616,INV000083,SCH0001,24505.0,Purchase,LumpSum,0
T000020698,20240502,INV000644,SCH0012,55728.0,Purchase,LumpSum,0
T000020699,20240702,INV000254,SCH0003,2294.0,Purchase,SIP,0
T000020700,20241227,INV000184,SCH0004,4551.0,Purchase,LumpSum,0
T000020701,20240526,INV000399,SCH0010,52401.0,Purchase,LumpSum,0
T000020702,20240815,INV000560,SCH0005,30648.0,Purchase,LumpSum,0
T000020703,20241027,INV000360,SCH0010,2449.0,Purchase,SIP,0
T000020704,20240812,INV000218,SCH0011,56213.0,Purchase,LumpSum,0
T000020705,20240603,INV000474,SCH0011,2367.0,Purchase,SIP,0
T000020706,20240223,INV000060,SCH0005,-5779.0,Redemption,LumpSum,0
T000020707,20241220,INV000578,SCH0004,2562.0,Purchase,SIP,0
T000020708,20241207,INV000496,SCH0006,1760.0,Purchase,SIP,0
T000020709,20240918,INV000620,SCH0005,2281.0,Purchase,SIP,0
T000020710,20241122,INV000575,SCH0004,39484.0,Purchase,LumpSum,0
T000020711,20241030,INV000034,SCH0008,441.0,Purchase,SIP,0
T000020712,20240520,INV000415,SCH0001,2190.0,Purchase,SIP,0
T000020713,20241121,INV000126,SCH0002,2027.0,Purchase,LumpSum,0
T000020714,20240415,INV000035,SCH0010,48948.0,Purchase,LumpSum,0
T000020715,20240925,INV000688,SCH0012,31850.0,Purchase,LumpSum,0
T000020716,20240713,INV000501,SCH0010,25197.0,Purchase,LumpSum,0
T000020717,20240501,INV000422,SCH0002,570.0,Purchase,SIP,0
T000020718,20240112,INV000443,SCH0001,2002.0,Purchase,LumpSum,0
T000020719,20240702,INV000467,SCH0012,-14450.0,Redemption,LumpSum,0
T000020720,20240104,INV000072,SCH0009,1960.0,Purchase,SIP,0
T000020721,20241206,INV000452,SCH0011,-4261.0,Redemption,LumpSum,0
T000020722,20240109,INV000278,SCH0003,34458.0,Purchase,LumpSum,0
T000020723,20240703,INV000166,SCH0010,2218.0,Purchase,SIP,0
T000020724,20240316,INV000564,SCH0012,1600.0,Purchase,SIP,0
T000020725,20241024,INV000089,SCH0001,903.0,Purchase,SIP,0
T000020726,20240712,INV000360,SCH0012,-41234.0,Redemption,LumpSum,0
T000020727,20241117,INV000685,SCH0001,-20495.0,Redemption,LumpSum,0
T000020728,20240908,INV000035,SCH0001,1331.0,Purchase,SIP,0
T000020729,20240524,INV000662,SCH0011,28594.0,Purchase,LumpSum,0
T000020730,20240212,INV000188,SCH0002,1271.0,Purchase,SIP,0
T000020731,20240629,INV000351,SCH0003,769.0,Purchase,SIP,0
T000020732,20240401,INV000559,SCH0004,2510.0,Purchase,SIP,0
T000020733,20240123,INV000104,SCH0012,55541.0,Purchase,LumpSum,0
T000020734,20240116,INV000464,SCH0002,-15846.0,Redemption,LumpSum,0
T000020735,20240107,INV000455,SCH0012,10199.0,Purchase,LumpSum,0
T000020736,20241209,INV000223,SCH0005,10168.0,Purchase,LumpSum,0
T000020737,20240329,INV000637,SCH0007,-41040.0,Redemption,LumpSum,0
T000020738,20240316,INV000657,SCH0001,514.0,Purchase,SIP,0
T000020739,20240802,INV000293,SCH0003,58252.0,Purchase,LumpSum,0
T000020740,20240916,INV000158,SCH0011,29695.0,Purchase,LumpSum,0
T000020741,20240509,INV000278,SCH0001,37042.0,Purchase,LumpSum,0
T000020742,20240115,INV000169,SCH0004,410.0,Purchase,SIP,0
T000020743,20241003,INV000229,SCH0007,21026.0,Purchase,LumpSum,0
T000020744,20241231,INV000692,SCH0006,1623.0,Purchase,SIP,0
T000020745,20241107,INV000370,SCH0003,400.0,Purchase,SIP,0
T000020746,20240116,INV000374,SCH0012,1355.0,Purchase,SIP,0
T000020747,20240423,INV000339,SCH0012,48687.0,Purchase,LumpSum,0
T000020748,20240225,INV000093,SCH0002,-44529.0,Redemption,LumpSum,0
T000020749,20240301,INV000637,SCH0010,626.0,Purchase,SIP,0
T000020750,20241205,INV000149,SCH0001,35699.0,Purchase,LumpSum,0
T000020751,20240822,INV000255,SCH0004,7305.0,Purchase,LumpSum,0
T000020752,20240420,INV000421,SCH0007,2462.0,Purchase,LumpSum,0
T000020753,20240617,INV000563,SCH0006,870.0,Purchase,SIP,0
T000020754,20241109,INV000244,SCH0002,37489.0,Purchase,LumpSum,0
T000020755,20241022,INV000392,SCH0005,2587.0,Purchase,LumpSum,0
T000020756,20241210,INV000592,SCH0012,546.0,Purchase,SIP,0
T000020757,20240915,INV000234,SCH0011,2500.0,Purchase,SIP,0
T000020758,20240329,INV000106,SCH0012,1756.0,Purchase,SIP,0
T000020759,20240618,INV000472,SCH0001,537.0,Purchase,SIP,0
T000020760,20240709,INV000203,SCH0010,1369.0,Purchase,SIP,0
T000020761,20240111,INV000421,SCH0004,10796.0,Purchase,LumpSum,0
T000020762,20240513,INV000222,SCH0004,36716.0,Purchase,LumpSum,0
T000020763,20240802,INV000688,SCH0010,35819.0,Purchase,LumpSum,0
T000020764,20241007,INV000327,SCH0008,-9149.0,Redemption,LumpSum,0
T000020765,20240430,INV000679,SCH0009,-19601.0,Redemption,LumpSum,0
T000020766,20240809,INV000423,SCH0005,648.0,Purchase,SIP,0
T000020767,20241016,INV000070,SCH0007,21619.0,Purchase,LumpSum,0
T000020768,20240208,INV000147,SCH0004,1296.0,Purchase,SIP,0
T000020769,20241111,INV000516,SCH0006,705.0,Purchase,SIP,0
T000020770,20240620,INV000666,SCH0002,1040.0,Purchase,SIP,0
T000020771,20241024,INV000386,SCH0011,1578.0,Purchase,SIP,0
T000020772,20240711,INV000603,SCH0002,1757.0,Purchase,SIP,0
T000020773,20240730,INV000693,SCH0005,1155.0,Purchase,SIP,0
T000020774,20240819,INV000062,SCH0006,-18441.0,Redemption,LumpSum,0
T000020775,20240507,INV000667,SCH0002,38076.0,Purchase,LumpSum,0
T000020776,20240829,INV000137,SCH0002,2048.0,Purchase,SIP,0
T000020777,20241103,INV000170,SCH0004,1275.0,Purchase,SIP,0
T000020778,20240418,INV000503,SCH0001,1340.0,Purchase,SIP,0
T000020779,20240419,INV000072,SCH0009,-43497.0,Redemption,LumpSum,0
T000020780,20240202,INV000478,SCH0002,44018.0,Purchase,LumpSum,0
T000020781,20241128,INV000197,SCH0011,900.0,Purchase,SIP,0
T000020782,20240717,INV000373,SCH0011,-28900.0,Redemption,LumpSum,0
T000020783,20240105,INV000522,SCH0005,-21323.0,Redemption,LumpSum,0
T000020784,20241201,INV000125,SCH0007,1657.0,Purchase,SIP,0
T000020785,20240125,INV000535,SCH0010,7815.0,Purchase,LumpSum,0
T000020786,20240914,INV000561,SCH0008,-19006.0,Redemption,LumpSum,0
T000020787,20241222,INV000173,SCH0006,23900.0,Purchase,LumpSum,0
T000020788,20240729,INV000105,SCH0003,1105.0,Purchase,SIP,0
T000020789,20240630,INV000069,SCH0002,23875.0,Purchase,LumpSum,0
T000020790,20240911,INV000635,SCH0011,-16741.0,Redemption,LumpSum,0
T000020791,20240907,INV000006,SCH0003,-37055.0,Redemption,LumpSum,0
T000020792,20240710,INV000378,SCH0001,1733.0,Purchase,SIP,0
T000020793,20240627,INV000223,SCH0004,38614.0,Purchase,LumpSum,0
T000020794,20240825,INV000271,SCH0006,31218.0,Purchase,LumpSum,0
T000020795,20240220,INV000536,SCH0006,48925.0,Purchase,LumpSum,0
T000020796,20240210,INV000104,SCH0002,-2408.0,Redemption,LumpSum,0
T000020797,20240503,INV000381,SCH0011,31368.0,Purchase,LumpSum,0
T000020798,20240918,INV000079,SCH0011,6415.0,Purchase,LumpSum,0
T000020799,20240510,INV000654,SCH0010,2507.0,Purchase,SIP,0
T000020800,20240419,INV000654,SCH0010,-2737.0,Redemption,LumpSum,0
T000020801,20240504,INV000434,SCH0007,1449.0,Purchase,SIP,0
T000020802,20240229,INV000213,SCH0009,17131.0,Purchase,LumpSum,0
T000020803,20241108,INV000509,SCH0004,943.0,Purchase,SIP,0
T000020804,20240127,INV000134,SCH0003,-40561.0,Redemption,LumpSum,0
T000020805,20240409,INV000281,SCH0004,48657.0,Purchase,LumpSum,0
T000020806,20240803,INV000041,SCH0002,56998.0,Purchase,LumpSum,0
T000020807,20240210,INV000259,SCH0008,1128.0,Purchase,SIP,0
T000020808,20240113,INV000534,SCH0001,47658.0,Purchase,LumpSum,0
T000020809,20240608,INV000467,SCH0008,2320.0,Purchase,SIP,0
T000020810,20240428,INV000437,SCH0012,607.0,Purchase,SIP,0
T000020811,20240815,INV000070,SCH0008,-6379.0,Redemption,LumpSum,0
T000020812,20240102,INV000058,SCH0003,778.0,Purchase,SIP,0
T000020813,20240209,INV000442,SCH0002,42692.0,Purchase,LumpSum,0
T000020814,20240101,INV000492,SCH0007,1809.0,Purchase,SIP,0
T000020815,20240509,INV000689,SCH0003,24767.0,Purchase,LumpSum,0
T000020816,20241107,INV000140,SCH0004,-18701.0,Redemption,LumpSum,0
T000020817,20241120,INV000544,SCH0005,1784.0,Purchase,SIP,0
T000020818,20240827,INV000303,SCH0002,2009.0,Purchase,SIP,0
T000020819,20240415,INV000460,SCH0001,37761.0,Purchase,LumpSum,0
T000020820,20240923,INV000474,SCH0012,1829.0,Purchase,SIP,0
T000020821,20240307,INV000065,SCH0007,27687.0,Purchase,LumpSum,0
T000020822,20240419,INV000021,SCH0003,2355.0,Purchase,SIP,0
T000020823,20240223,INV000690,SCH0002,57922.0,Purchase,LumpSum,0
T000020824,20241213,INV000216,SCH0001,4872.0,Purchase,LumpSum,0
T000020825,20241204,INV000147,SCH0011,-34326.0,Redemption,LumpSum,0
T000020826,20240824,INV000596,SCH0008,1002.0,Purchase,SIP,0
T000020827,20240922,INV000063,SCH0007,15749.0,Purchase,LumpSum,0
T000020828,20240514,INV000056,SCH0006,2070.0,Purchase,SIP,0
T000020829,20241018,INV000317,SCH0012,533.0,Purchase,SIP,0
T000020830,20240623,INV000564,SCH0001,-21727.0,Redemption,LumpSum,0
T000020831,20241103,INV000415,SCH0003,2410.0,Purchase,SIP,0
T000020832,20240828,INV000562,SCH0001,2376.0,Purchase,SIP,0
T000020833,20240906,INV000692,SCH0004,-14856.0,Redemption,LumpSum,0
T000020834,20240907,INV000081,SCH0010,739.0,Purchase,SIP,0
T000020835,20240329,INV000492,SCH0012,36851.0,Purchase,LumpSum,0
T000020836,20240117,INV000204,SCH0001,21736.0,Purchase,LumpSum,0
T000020837,20240226,INV000028,SCH0010,2447.0,Purchase,SIP,0
T000020838,20240107,INV000591,SCH0012,47428.0,Purchase,LumpSum,0
T000020839,20240623,INV000361,SCH0005,6541.0,Purchase,LumpSum,0
T000020840,20240805,INV000339,SCH0010,1512.0,Purchase,SIP,0
T000020841,20241016,INV000516,SCH0003,-7579.0,Redemption,LumpSum,0
T000020842,20240821,INV000289,SCH0006,762.0,Purchase,SIP,0
T000020843,20240803,INV000170,SCH0011,20854.0,Purchase,LumpSum,0
T000020844,20240524,INV000642,SCH0001,2204.0,Purchase,SIP,0
T000020845,20240226,INV000665,SCH0012,2086.0,Purchase,SIP,0
T000020846,20240320,INV000165,SCH0010,2031.0,Purchase,SIP,0
T000020847,20240929,INV000017,SCH0001,27375.0,Purchase,LumpSum,0
T000020848,20240102,INV000130,SCH0002,-23338.0,Redemption,LumpSum,0
T000020849,20240927,INV000405,SCH0011,40892.0,Purchase,LumpSum,0
T000020850,20241209,INV000349,SCH0012,-8491.0,Redemption,LumpSum,0
T000020851,20240411,INV000552,SCH0012,11687.0,Purchase,LumpSum,0
T000020852,20240320,INV000297,SCH0004,1083.0,Purchase,SIP,0
T000020853,20241008,INV000373,SCH0010,1959.0,Purchase,SIP,0
T000020854,20240112,INV000627,SCH0007,22316.0,Purchase,LumpSum,0
T000020855,20240705,INV000203,SCH0002,-28469.0,Redemption,LumpSum,0
T000020856,20240624,INV000637,SCH0008,21371.0,Purchase,LumpSum,0
T000020857,20240422,INV000312,SCH0011,1234.0,Purchase,SIP,0
T000020858,20240903,INV000421,SCH0010,1759.0,Purchase,SIP,0
T000020859,20240623,INV000065,SCH0003,12410.0,Purchase,LumpSum,0
T000020860,20240417,INV000292,SCH0006,16932.0,Purchase,LumpSum,0
T000020861,20241218,INV000228,SCH0006,-1281.0,Redemption,LumpSum,0
T000020862,20241203,INV000536,SCH0012,16953.0,Purchase,LumpSum,0
T000020863,20240606,INV000234,SCH0009,47008.0,Purchase,LumpSum,0
T000020864,20240519,INV000052,SCH0001,-5291.0,Redemption,LumpSum,0
T000020865,20240915,INV000316,SCH0001,-31300.0,Redemption,LumpSum,0
T000020866,20240315,INV000532,SCH0009,37487.0,Purchase,LumpSum,0
T000020867,20240603,INV000185,SCH0002,-38211.0,Redemption,LumpSum,0
T000020868,20241116,INV000579,SCH0002,-32264.0,Redemption,LumpSum,0
T000020869,20240326,INV000138,SCH0012,49966.0,Purchase,LumpSum,0
T000020870,20240506,INV000410,SCH0009,801.0,Purchase,SIP,0
T000020871,20240803,INV000293,SCH0005,-32948.0,Redemption,LumpSum,0
T000020872,20240605,INV000337,SCH0003,2175.0,Purchase,SIP,0
T000020873,20241110,INV000269,SCH0010,989.0,Purchase,SIP,0
T000020874,20241003,INV000560,SCH0010,970.0,Purchase,SIP,0
T000020875,20240216,INV000063,SCH0011,33749.0,Purchase,LumpSum,0
T000020876,20240620,INV000080,SCH0010,1435.0,Purchase,SIP,0
T000020877,20241221,INV000651,SCH0006,826.0,Purchase,SIP,0
T000020878,20240827,INV000139,SCH0002,-39663.0,Redemption,LumpSum,0
